,0,1,2,3,4,5,6,7,8
1339,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,,
1340,frozenset({'OFF-BI-10004209','TEC-AC-10004568','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1341,frozenset({'OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1342,frozenset({'TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,,
1343,frozenset({'TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1344,frozenset({'TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1345,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AR-10001419'},,,
1346,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1347,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AR-10001419'},,,
1348,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1349,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AR-10001419'},,,
1350,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1351,frozenset({'OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1352,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AR-10001419'},,,
1353,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1354,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1355,frozenset({'OFF-BI-10004209','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1356,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AR-10001419'},,,
1357,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1358,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1359,frozenset({'TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,,
1360,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477'},,,
1361,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1362,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477'},,,
1363,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1364,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477'},,,
1365,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1366,frozenset({'OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1367,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477'},,,
1368,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1369,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1370,frozenset({'OFF-BI-10004209','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1371,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477'},,,
1372,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1373,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1374,frozenset({'TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,,
1375,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996'},,,
1376,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833'},,,
1377,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-ST-10003996'},,,
1378,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996'},,,
1379,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996'},,,
1380,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996'},,,
1381,frozenset({'OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1382,frozenset({'OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798'},,,
1383,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-FA-10003485','OFF-EN-10003798'},,,
1384,frozenset({'OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-EN-10003798','OFF-PA-10004735'},,,
1385,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-EN-10003798','OFF-PA-10004735'},,,
1386,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-EN-10003798'},,,
1387,frozenset({'OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-PA-10004735'},,,
1388,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-FA-10003485','OFF-PA-10004735'},,,
1389,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485'},,,
1390,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-PA-10004735'},,,
1391,frozenset({'OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1392,frozenset({'TEC-PH-10003589','OFF-BI-10002609','FUR-FU-10000206','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1393,frozenset({'TEC-PH-10003589','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798'},,,
1394,frozenset({'TEC-PH-10003589','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-EN-10003798','OFF-PA-10004735'},,,
1395,frozenset({'TEC-PH-10003589','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-PA-10004735'},,,
1396,frozenset({'OFF-BI-10003676','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1397,frozenset({'TEC-PH-10003589','OFF-BI-10003676','FUR-FU-10000206','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1398,frozenset({'TEC-PH-10003589','OFF-BI-10003676','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798'},,,
1399,frozenset({'TEC-PH-10003589','OFF-BI-10003676','FUR-FU-10000206','OFF-ST-10000642','OFF-EN-10003798','OFF-PA-10004735'},,,
1400,frozenset({'TEC-PH-10003589','OFF-BI-10003676','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-PA-10004735'},,,
1401,frozenset({'TEC-PH-10003589','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1402,frozenset({'TEC-MA-10002412','OFF-AR-10003183','OFF-PA-10001804','FUR-FU-10001986','OFF-FA-10003485','TEC-MA-10003626'},,,
1403,frozenset({'TEC-AC-10003709','FUR-FU-10003268','OFF-BI-10001359','OFF-FA-10003485','OFF-AP-10001563','OFF-EN-10003845'},,,
1404,frozenset({'OFF-PA-10002666','TEC-PH-10000011','FUR-TA-10001307','OFF-FA-10003485','OFF-BI-10000174','OFF-PA-10000675'},,,
1405,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-AR-10001419'},,,
1406,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1407,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-AY-10000477','OFF-AR-10001419'},,,
1408,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1409,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','OFF-AY-10000477','OFF-AR-10001419'},,,
1410,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1411,frozenset({'OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1412,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-AR-10001419'},,,
1413,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1414,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1415,frozenset({'OFF-BI-10004209','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1416,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-AR-10001419'},,,
1417,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1418,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1419,frozenset({'TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,,
1420,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','OFF-ST-10003996','OFF-AR-10001419'},,,
1421,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AR-10001419'},,,
1422,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10003996','OFF-AR-10001419'},,,
1423,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','OFF-ST-10003996','OFF-AR-10001419'},,,
1424,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-ST-10003996','OFF-AR-10001419'},,,
1425,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-ST-10003996','OFF-AR-10001419'},,,
1426,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996'},,,
1427,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477'},,,
1428,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-AY-10000477','OFF-ST-10003996'},,,
1429,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996'},,,
1430,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996'},,,
1431,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996'},,,
1432,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-ST-10003996'},,,
1433,frozenset({'OFF-BI-10003676','OFF-BI-10002609','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1434,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1435,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798'},,,
1436,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','OFF-ST-10000642','OFF-EN-10003798','OFF-PA-10004735'},,,
1437,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','OFF-ST-10000642','OFF-FA-10003485','OFF-PA-10004735'},,,
1438,frozenset({'TEC-PH-10003589','OFF-BI-10002609','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1439,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,,
1440,frozenset({'OFF-PA-10001838','TEC-PH-10001557','OFF-EN-10004846','TEC-AC-10003038','OFF-FA-10003485','OFF-SU-10003567'},,,
1441,frozenset({'OFF-PA-10001838','TEC-PH-10001760','OFF-EN-10004846','TEC-AC-10003038','OFF-FA-10003485','OFF-SU-10003567'},,,
1442,frozenset({'OFF-PA-10001838','TEC-PH-10001760','TEC-PH-10001557','OFF-EN-10004846','OFF-FA-10003485','OFF-SU-10003567'},,,
1443,frozenset({'OFF-PA-10001838','TEC-PH-10001760','TEC-PH-10001557','OFF-EN-10004846','TEC-AC-10003038','OFF-FA-10003485'},,,
1444,frozenset({'TEC-PH-10001760','TEC-PH-10001557','OFF-EN-10004846','TEC-AC-10003038','OFF-FA-10003485','OFF-SU-10003567'},,,
1445,frozenset({'OFF-PA-10001838','TEC-PH-10001760','TEC-PH-10001557','OFF-EN-10004846','TEC-AC-10003038','OFF-SU-10003567'},,,
1446,frozenset({'OFF-PA-10001838','TEC-PH-10001760','TEC-PH-10001557','TEC-AC-10003038','OFF-FA-10003485','OFF-SU-10003567'},,,
1447,frozenset({'TEC-MA-10002412','FUR-AZ-10004270','OFF-AR-10003183','OFF-PA-10001804','FUR-FU-10001986','OFF-FA-10003485','TEC-MA-10003626'},,
1448,frozenset({'TEC-AC-10003709','FUR-FU-10003268','OFF-BI-10001359','OFF-FA-10003485','OFF-AP-10001563','OFF-EN-10003845','FUR-CH-10002073'},,
1449,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,
1450,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1451,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,
1452,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1453,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,
1454,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1455,frozenset({'OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1456,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,
1457,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1458,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1459,frozenset({'OFF-BI-10004209','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1460,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},,
1461,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1462,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1463,frozenset({'TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1464,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,
1465,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AR-10001419'},,
1466,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,
1467,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,
1468,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,
1469,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},,
1470,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,
1471,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477'},,
1472,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,
1473,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,
1474,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,
1475,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},,
1476,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996'},,
1477,frozenset({'OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,
1478,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,
1479,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798'},,
1480,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-EN-10003798','OFF-PA-10004735'},,
1481,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-PA-10004735'},,
1482,frozenset({'TEC-PH-10003589','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,
1483,frozenset({'TEC-PH-10003589','OFF-BI-10003676','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,
1484,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1485,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-AR-10001419'},,
1486,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1487,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1488,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1489,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},,
1490,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-ST-10003996','OFF-AR-10001419'},,
1491,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996'},,
1492,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},,
1493,frozenset({'OFF-PA-10001838','TEC-PH-10001760','TEC-PH-10001557','OFF-EN-10004846','TEC-AC-10003038','OFF-FA-10003485','OFF-SU-10003567'},,
1494,frozenset({'OFF-BI-10004209','OFF-BI-10002571','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},
1495,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-AR-10001419'},
1496,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},
1497,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},
1498,frozenset({'OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},
1499,frozenset({'OFF-BI-10004209','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},
1500,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-ST-10003996','OFF-AR-10001419'},
1501,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996'},
1502,frozenset({'TEC-PH-10003589','OFF-BI-10003676','OFF-BI-10002609','FUR-FU-10000206','OFF-ST-10000642','OFF-FA-10003485','OFF-EN-10003798','OFF-PA-10004735'},
1503,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'},
1504,frozenset({'OFF-BI-10004209','OFF-BI-10002571','TEC-AC-10004568','OFF-FA-10003485','OFF-ST-10001963','FUR-CH-10003833','OFF-AY-10000477','OFF-ST-10003996','OFF-AR-10001419'}
